"complex_id","apartment_address","apartment_seller","apartment_seller_tel","apartment_selling_type","apartment_building_type","apartment_ready_date","official_offer","apartment_type","apartment_total_area","apartment_living_area","apartment_kitchen_area","apartment_floor_number","apartment_floor_total","apartment_has_service_elevator","apartment_has_pass_elevator","apartment_has_balkony","apartment_has_loggia","apartment_closest_metro","apartment_closest_metro_dist_time","apartment_closest_metro_dist_type","apartment_price_meter","apartment_price","apartment_link"
"7002","Санкт-Петербург, район Красногвардейский, Пискаревский просп., 3","ID:10628783","+7 812 612-28...","новостройка","кирпичный"," 3 кв. 2016 года",FALSE,"1-комнатная",33,16.6,9.9,6,13,TRUE,TRUE,TRUE,FALSE,"Площадь Ленина","10","на транспорте",130000,4290000,"http://spb.cian.ru/sale/flat/142804866/"
"7002","Санкт-Петербург, район Красногвардейский, ш. Революции, 1","ID:7835298","+7 812 389-67...","новостройка","кирпично-монолитный"," 2016 год",TRUE,"1-комнатная",34,16.2,10.4,2,13,FALSE,TRUE,FALSE,TRUE,"Площадь Ленина","10","на транспорте",129412,4400000,"http://spb.cian.ru/sale/flat/143293120/"
"7002","Санкт-Петербург, район Красногвардейский, Пискаревский просп., 3","ID:6985894","+7 812 389-67...","новостройка",NA," 3 кв. 2016 года",TRUE,"1-комнатная",34,16.2,10.4,NA,NA,TRUE,TRUE,TRUE,FALSE,"Площадь Ленина","10","на транспорте",129412,4400000,"http://spb.cian.ru/sale/flat/139050331/"
"7002","Санкт-Петербург, район Красногвардейский, ш. Революции, 1","ID:7835298","+7 812 389-67...","новостройка","кирпично-монолитный"," 2016 год",TRUE,"1-комнатная",32,16.1,9.5,8,13,FALSE,TRUE,FALSE,TRUE,"Площадь Ленина","10","на транспорте",140625,4500000,"http://spb.cian.ru/sale/flat/143292948/"
"7002","Санкт-Петербург, район Красногвардейский, ш. Революции, 1","ID:7835298","+7 812 389-67...","новостройка","кирпично-монолитный"," 2016 год",TRUE,"1-комнатная",33,15.2,10.7,8,13,FALSE,TRUE,FALSE,TRUE,"Площадь Ленина","10","на транспорте",136364,4500000,"http://spb.cian.ru/sale/flat/143293098/"
"7002","Санкт-Петербург, район Красногвардейский, Пискаревский просп., 3","ID:6985894","+7 812 389-67...","новостройка",NA," 3 кв. 2016 года",TRUE,"1-комнатная",34,17.1,9.9,NA,NA,TRUE,TRUE,TRUE,FALSE,"Площадь Ленина","10","на транспорте",133235,4530000,"http://spb.cian.ru/sale/flat/142934060/"
"7002","Санкт-Петербург, район Красногвардейский, Пискаревский просп., 3","ID:6985894","+7 812 389-67...","новостройка",NA," 3 кв. 2016 года",TRUE,"1-комнатная",34,16,9.7,NA,NA,TRUE,TRUE,TRUE,FALSE,"Площадь Ленина","10","на транспорте",133529,4540000,"http://spb.cian.ru/sale/flat/142934066/"
"7002","Санкт-Петербург, район Красногвардейский, ш. Революции, 1","ID:7835298","+7 812 389-67...","новостройка","кирпично-монолитный"," 2016 год",TRUE,"1-комнатная",34,16,9.7,6,13,FALSE,TRUE,FALSE,TRUE,"Площадь Ленина","10","на транспорте",133529,4540000,"http://spb.cian.ru/sale/flat/143292870/"
"7002","Санкт-Петербург, район Красногвардейский, Пискаревский просп., 3","ID:6985894","+7 812 389-67...","новостройка",NA," 3 кв. 2016 года",TRUE,"1-комнатная",32,14.1,9.2,NA,NA,TRUE,TRUE,FALSE,TRUE,"Площадь Ленина","10","на транспорте",142188,4550000,"http://spb.cian.ru/sale/flat/142934026/"
"7002","Санкт-Петербург, район Красногвардейский, ш. Революции, 1","ID:7835298","+7 812 389-67...","новостройка","кирпично-монолитный"," 2016 год",TRUE,"1-комнатная",32,14.1,9.2,8,13,FALSE,TRUE,TRUE,FALSE,"Площадь Ленина","10","на транспорте",142188,4550000,"http://spb.cian.ru/sale/flat/143292873/"
"7002","Санкт-Петербург, район Красногвардейский, ш. Революции, 1","ID:7835298","+7 812 389-67...","новостройка","кирпично-монолитный"," 2016 год",TRUE,"1-комнатная",32,15,9.1,6,13,FALSE,TRUE,TRUE,FALSE,"Площадь Ленина","10","на транспорте",143438,4590000,"http://spb.cian.ru/sale/flat/143292872/"
"7002","Санкт-Петербург, район Красногвардейский, ш. Революции, 1","ID:7835298","+7 812 389-67...","новостройка","кирпично-монолитный"," 2016 год",TRUE,"1-комнатная",32,14.1,9.2,9,13,FALSE,TRUE,TRUE,FALSE,"Площадь Ленина","10","на транспорте",144062,4610000,"http://spb.cian.ru/sale/flat/143292874/"
"7002","Санкт-Петербург, район Красногвардейский, ш. Революции, 1","ID:7835298","+7 812 389-67...","новостройка","кирпично-монолитный"," 2016 год",TRUE,"1-комнатная",32,16.2,9.5,10,13,FALSE,TRUE,FALSE,TRUE,"Площадь Ленина","10","на транспорте",145312,4650000,"http://spb.cian.ru/sale/flat/143292950/"
"7002","Санкт-Петербург, район Красногвардейский, Пискаревский просп., 3","ID:6985894","+7 812 389-67...","новостройка",NA," 3 кв. 2016 года",TRUE,"1-комнатная",32,16.1,9.5,NA,NA,TRUE,TRUE,TRUE,FALSE,"Площадь Ленина","10","на транспорте",147812,4730000,"http://spb.cian.ru/sale/flat/142934030/"
"7002","Санкт-Петербург, район Красногвардейский, ш. Революции, 1","ID:7835298","+7 812 389-67...","новостройка","кирпично-монолитный"," 2016 год",TRUE,"1-комнатная",32,16.1,9.5,12,13,FALSE,TRUE,FALSE,TRUE,"Площадь Ленина","10","на транспорте",147812,4730000,"http://spb.cian.ru/sale/flat/143292953/"
"7002","Санкт-Петербург, район Красногвардейский, ш. Революции, 1","ID:7835298","+7 812 389-67...","новостройка","кирпично-монолитный"," 2016 год",TRUE,"1-комнатная",36,18.2,10.4,5,13,FALSE,TRUE,FALSE,TRUE,"Площадь Ленина","10","на транспорте",131667,4740000,"http://spb.cian.ru/sale/flat/143292871/"
"7002","Санкт-Петербург, район Красногвардейский, Пискаревский просп., 3","ID:6985894","+7 812 389-67...","новостройка",NA," 3 кв. 2016 года",TRUE,"1-комнатная",36,18.2,10.4,NA,NA,TRUE,TRUE,TRUE,FALSE,"Площадь Ленина","10","на транспорте",131667,4740000,"http://spb.cian.ru/sale/flat/142934105/"
"7002","Санкт-Петербург, район Красногвардейский, ш. Революции, 1","ID:7835298","+7 812 389-67...","новостройка","кирпично-монолитный"," 2016 год",TRUE,"1-комнатная",34,17.7,9.9,12,13,FALSE,TRUE,FALSE,TRUE,"Площадь Ленина","10","на транспорте",141176,4800000,"http://spb.cian.ru/sale/flat/143292920/"
"5167","Санкт-Петербург, пос. Мурино, район Красногвардейский","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",32,15.4,9.1,NA,NA,TRUE,TRUE,FALSE,TRUE,"Девяткино","15","пешком",106250,3400000,"http://spb.cian.ru/sale/flat/139049296/"
"5167","Санкт-Петербург, пос. Мурино, район Красногвардейский","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",32,16.2,8.1,NA,NA,TRUE,TRUE,FALSE,TRUE,"Девяткино","15","пешком",107812,3450000,"http://spb.cian.ru/sale/flat/143936502/"
"5167","Санкт-Петербург, пос. Мурино, район Красногвардейский","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",32,16.3,8.2,NA,NA,TRUE,TRUE,FALSE,TRUE,"Девяткино","15","пешком",107812,3450000,"http://spb.cian.ru/sale/flat/143936519/"
"5167","Санкт-Петербург, пос. Мурино, район Красногвардейский","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",31,15.8,9,NA,NA,TRUE,TRUE,FALSE,TRUE,"Девяткино","15","пешком",111290,3450000,"http://spb.cian.ru/sale/flat/139610142/"
"5167","Санкт-Петербург, пос. Мурино, район Красногвардейский","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",31,15.8,9,NA,NA,TRUE,TRUE,FALSE,TRUE,"Девяткино","15","пешком",111290,3450000,"http://spb.cian.ru/sale/flat/139610141/"
"5167","Санкт-Петербург, пос. Мурино, район Красногвардейский","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",35,18.7,9.2,NA,NA,TRUE,TRUE,FALSE,TRUE,"Девяткино","15","пешком",102571,3590000,"http://spb.cian.ru/sale/flat/143263906/"
"5167","Санкт-Петербург, пос. Мурино, район Красногвардейский","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",38,18.1,9.1,NA,NA,TRUE,TRUE,FALSE,TRUE,"Девяткино","15","пешком",94737,3600000,"http://spb.cian.ru/sale/flat/141417450/"
"5167","Санкт-Петербург, пос. Мурино, район Красногвардейский","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",32,15.1,9.2,NA,NA,TRUE,TRUE,FALSE,TRUE,"Девяткино","15","пешком",112500,3600000,"http://spb.cian.ru/sale/flat/139049223/"
"5167","Санкт-Петербург, пос. Мурино, район Красногвардейский","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",35,17.1,10.1,NA,NA,TRUE,TRUE,FALSE,TRUE,"Девяткино","15","пешком",102857,3600000,"http://spb.cian.ru/sale/flat/141015965/"
"5167","Санкт-Петербург, пос. Мурино, район Красногвардейский","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",32,15.1,9.2,NA,NA,TRUE,TRUE,FALSE,TRUE,"Девяткино","15","пешком",112500,3600000,"http://spb.cian.ru/sale/flat/143936555/"
"5167","Санкт-Петербург, пос. Мурино, район Красногвардейский","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",34,17.5,9.1,NA,NA,TRUE,TRUE,FALSE,TRUE,"Девяткино","15","пешком",107353,3650000,"http://spb.cian.ru/sale/flat/139049190/"
"5167","Санкт-Петербург, пос. Мурино, район Красногвардейский","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",43,12.8,18.3,NA,NA,TRUE,TRUE,FALSE,TRUE,"Девяткино","15","пешком",87209,3750000,"http://spb.cian.ru/sale/flat/145309276/"
"5167","Санкт-Петербург, пос. Мурино, район Красногвардейский","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",42,12.6,18.6,NA,NA,TRUE,TRUE,TRUE,FALSE,"Девяткино","15","пешком",89286,3750000,"http://spb.cian.ru/sale/flat/145309274/"
"5167","Санкт-Петербург, пос. Мурино, район Красногвардейский","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",46,14.2,20.7,NA,NA,TRUE,TRUE,FALSE,TRUE,"Девяткино","15","пешком",88043,4050000,"http://spb.cian.ru/sale/flat/145309307/"
"5167","Санкт-Петербург, пос. Мурино, район Красногвардейский","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",47,14.4,20,NA,NA,TRUE,TRUE,FALSE,TRUE,"Девяткино","15","пешком",87234,4100000,"http://spb.cian.ru/sale/flat/146878369/"
"5167","Санкт-Петербург, пос. Мурино, район Красногвардейский","ID:6985894","+7 812 389-67...","новостройка",NA,NA,TRUE,"1-комнатная",45,14.2,21,NA,NA,TRUE,TRUE,FALSE,TRUE,"Девяткино","15","пешком",93333,4200000,"http://spb.cian.ru/sale/flat/145309321/"
